"Area
Code",St,Cnty,Own,NAICS,Year,Qtr,Area Type,St Name,Area,Ownership,Industry,Status Code,Establishment Count,January Employment,February Employment,March Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
72137,72,137,3,10,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,650,650,650,"3,608,081",427,0.50,0.48
72137,72,137,5,10,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,"10 Total, all industries",,782,"11,776","11,906","11,967","83,239,166",539,1.02,0.99
72137,72,137,5,101,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,101 Goods-producing,,113,"2,975","3,055","3,178","21,069,887",528,1.59,1.37
72137,72,137,5,1011,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,1011 Natural resources and mining,,4,17,17,17,"95,079",430,0.11,0.08
72137,72,137,5,1012,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,1012 Construction,,52,987,"1,060","1,182","7,026,969",502,1.71,1.47
72137,72,137,5,1013,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,1013 Manufacturing,,57,"1,971","1,978","1,979","13,947,839",543,1.71,1.48
72137,72,137,5,102,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,102 Service-providing,,669,"8,801","8,851","8,789","62,169,279",543,0.91,0.90
72137,72,137,5,1021,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,277,"5,368","5,326","5,327","41,968,262",605,2.09,2.78
72137,72,137,5,1022,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,1022 Information,,9,53,53,52,"715,748","1,045",0.19,0.17
72137,72,137,5,1023,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,1023 Financial activities,,43,275,277,278,"2,066,295",575,0.36,0.18
72137,72,137,5,1024,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,1024 Professional and business services,,96,"1,275","1,332","1,230","8,396,726",505,0.61,0.43
72137,72,137,5,1025,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,1025 Education and health services,,101,685,704,721,"4,196,262",459,0.33,0.34
72137,72,137,5,1026,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,86,977,986,"1,006","3,951,969",307,0.70,0.96
72137,72,137,5,1027,2023,1,County,Puerto Rico,"Toa Baja Municipio, Puerto Rico",Private,1027 Other services,,57,168,173,175,"874,017",391,0.43,0.46
72139,72,139,0,10,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,629,"10,154","10,091","10,239","56,712,519",429,1.00,1.00
72139,72,139,1,10,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,2,59,52,52,"957,893","1,356",0.27,0.69
72139,72,139,2,10,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",State Government,"10 Total, all industries",,11,780,774,773,"6,280,805",623,2.47,3.65
72139,72,139,3,10,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Local Government,"10 Total, all industries",,2,490,490,490,"2,785,767",437,0.50,0.63
72139,72,139,5,10,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,"10 Total, all industries",,614,"8,825","8,775","8,924","46,688,054",406,1.02,0.95
72139,72,139,5,101,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,101 Goods-producing,,91,864,868,886,"5,694,791",502,0.59,0.64
72139,72,139,5,1011,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,1011 Natural resources and mining,,6,68,68,68,"390,817",442,0.59,0.59
72139,72,139,5,1012,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,1012 Construction,,61,601,608,623,"3,857,150",486,1.21,1.38
72139,72,139,5,1013,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,1013 Manufacturing,,24,195,192,195,"1,446,824",574,0.22,0.26
72139,72,139,5,102,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,102 Service-providing,,523,"7,961","7,907","8,038","40,993,263",396,1.11,1.02
72139,72,139,5,1021,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,147,"2,453","2,448","2,510","12,755,286",397,1.31,1.45
72139,72,139,5,1022,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,1022 Information,N,2,0,0,0,0,0,0.00,0.00
72139,72,139,5,1023,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,1023 Financial activities,,40,258,259,261,"1,815,207",538,0.45,0.27
72139,72,139,5,1024,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,1024 Professional and business services,,116,"1,021",981,992,"6,298,337",485,0.65,0.55
72139,72,139,5,1025,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,1025 Education and health services,,109,"3,468","3,455","3,474","16,402,846",364,2.13,2.25
72139,72,139,5,1026,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,59,571,570,599,"2,490,286",330,0.56,1.03
72139,72,139,5,1027,2023,1,County,Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",Private,1027 Other services,N,50,0,0,0,0,0,0.00,0.00
72141,72,141,0,10,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,312,"3,767","3,768","3,816","23,286,492",473,1.00,1.00
72141,72,141,1,10,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,2,13,14,13,"276,744","1,597",0.18,0.49
72141,72,141,2,10,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",State Government,"10 Total, all industries",,21,"1,339","1,338","1,346","11,210,872",643,11.52,15.88
72141,72,141,3,10,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,458,456,459,"2,188,284",368,1.26,1.21
72141,72,141,5,10,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,"10 Total, all industries",,288,"1,957","1,960","1,998","9,610,592",375,0.61,0.48
72141,72,141,5,101,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,101 Goods-producing,,94,428,430,457,"1,538,648",270,0.82,0.42
72141,72,141,5,1011,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,1011 Natural resources and mining,,63,168,169,174,"426,178",192,4.07,1.56
72141,72,141,5,1012,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,1012 Construction,,16,99,97,111,"362,303",272,0.58,0.32
72141,72,141,5,1013,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,1013 Manufacturing,,15,161,164,172,"750,167",348,0.53,0.33
72141,72,141,5,102,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,102 Service-providing,,194,"1,529","1,530","1,541","8,071,944",405,0.57,0.49
72141,72,141,5,1021,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,68,619,622,632,"3,405,190",420,0.89,0.94
72141,72,141,5,1022,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,1022 Information,,5,41,40,38,"244,058",473,0.50,0.24
72141,72,141,5,1023,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,1023 Financial activities,,14,75,79,79,"612,583",607,0.36,0.22
72141,72,141,5,1024,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,1024 Professional and business services,,24,86,75,72,"427,811",424,0.13,0.09
72141,72,141,5,1025,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,1025 Education and health services,,45,448,457,457,"2,667,103",452,0.75,0.89
72141,72,141,5,1026,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,30,242,239,243,"651,087",208,0.60,0.66
72141,72,141,5,1027,2023,1,County,Puerto Rico,"Utuado Municipio, Puerto Rico",Private,1027 Other services,,8,18,18,20,"64,112",264,0.18,0.14
72143,72,143,0,10,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,359,"4,285","4,275","4,323","28,987,934",519,1.00,1.00
72143,72,143,1,10,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,13,14,14,"266,453","1,500",0.17,0.38
72143,72,143,2,10,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",State Government,"10 Total, all industries",,11,572,575,572,"4,803,663",645,4.32,5.47
72143,72,143,3,10,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,323,347,360,"1,791,441",401,0.87,0.80
72143,72,143,5,10,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,"10 Total, all industries",,346,"3,377","3,339","3,377","22,126,377",506,0.91,0.88
72143,72,143,5,101,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,101 Goods-producing,,42,500,505,500,"3,967,865",608,0.79,0.87
72143,72,143,5,1011,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,1011 Natural resources and mining,N,3,0,0,0,0,0,0.00,0.00
72143,72,143,5,1012,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,1012 Construction,N,21,0,0,0,0,0,0.00,0.00
72143,72,143,5,1013,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,1013 Manufacturing,,18,274,278,270,"2,391,005",671,0.74,0.85
72143,72,143,5,102,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,102 Service-providing,,304,"2,877","2,834","2,877","18,158,512",488,0.94,0.88
72143,72,143,5,1021,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,115,"1,335","1,292","1,301","7,861,321",462,1.61,1.75
72143,72,143,5,1022,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,1022 Information,,5,107,103,103,"763,485",563,1.19,0.61
72143,72,143,5,1023,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,1023 Financial activities,,20,153,151,152,"1,386,979",702,0.62,0.41
72143,72,143,5,1024,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,1024 Professional and business services,,53,237,233,258,"1,763,567",559,0.40,0.30
72143,72,143,5,1025,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,1025 Education and health services,,66,651,654,655,"4,082,833",481,0.95,1.10
72143,72,143,5,1026,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,35,275,284,290,"1,040,532",283,0.64,0.85
72143,72,143,5,1027,2023,1,County,Puerto Rico,"Vega Alta Municipio, Puerto Rico",Private,1027 Other services,,10,119,117,118,"1,259,795",821,0.92,2.23
72145,72,145,0,10,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,528,"8,499","8,478","8,582","69,659,795",629,1.00,1.00
72145,72,145,1,10,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,2,53,53,53,"816,631","1,185",0.32,0.48
72145,72,145,2,10,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",State Government,"10 Total, all industries",,12,861,859,852,"7,121,918",639,3.24,3.37
72145,72,145,3,10,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Local Government,"10 Total, all industries",,2,643,643,643,"3,398,888",407,0.79,0.63
72145,72,145,5,10,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,"10 Total, all industries",,512,"6,942","6,923","7,034","58,322,358",644,0.96,0.96
72145,72,145,5,101,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,101 Goods-producing,,76,"2,510","2,460","2,492","30,725,876",950,1.98,2.79
72145,72,145,5,1011,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,1011 Natural resources and mining,,11,73,73,75,"487,584",509,0.78,0.60
72145,72,145,5,1012,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,1012 Construction,,36,211,199,200,"1,258,072",476,0.46,0.37
72145,72,145,5,1013,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,1013 Manufacturing,,29,"2,226","2,188","2,217","28,980,220","1,009",3.05,4.29
72145,72,145,5,102,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,102 Service-providing,,436,"4,432","4,463","4,542","27,596,482",474,0.75,0.56
72145,72,145,5,1021,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,166,"1,825","1,803","1,864","11,152,131",469,1.16,1.03
72145,72,145,5,1022,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,1022 Information,,5,47,48,47,"701,753","1,140",0.27,0.23
72145,72,145,5,1023,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,1023 Financial activities,,18,131,131,131,"901,419",529,0.27,0.11
72145,72,145,5,1024,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,1024 Professional and business services,,51,307,315,314,"2,200,877",543,0.25,0.16
72145,72,145,5,1025,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,1025 Education and health services,,101,"1,374","1,402","1,396","9,694,804",536,1.02,1.08
72145,72,145,5,1026,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,65,661,676,703,"2,432,409",275,0.78,0.82
72145,72,145,5,1027,2023,1,County,Puerto Rico,"Vega Baja Municipio, Puerto Rico",Private,1027 Other services,,30,87,88,87,"513,089",452,0.34,0.38
72147,72,147,0,10,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,131,"1,438","1,490","1,519","9,577,734",497,1.00,1.00
72147,72,147,1,10,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,2,8,9,8,"177,587","1,639",0.28,0.76
72147,72,147,2,10,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",State Government,"10 Total, all industries",,12,307,308,305,"2,452,452",615,6.56,8.45
72147,72,147,3,10,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,282,304,305,"1,154,567",299,2.11,1.56
72147,72,147,5,10,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,"10 Total, all industries",,116,841,869,901,"5,793,128",512,0.69,0.70
72147,72,147,5,101,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,101 Goods-producing,,7,50,52,54,"318,481",471,0.24,0.21
72147,72,147,5,1012,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,1012 Construction,N,5,0,0,0,0,0,0.00,0.00
72147,72,147,5,1013,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,1013 Manufacturing,N,2,0,0,0,0,0,0.00,0.00
72147,72,147,5,102,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,102 Service-providing,,109,791,817,847,"5,474,647",515,0.79,0.81
72147,72,147,5,1021,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,30,200,209,217,"1,111,266",410,0.77,0.75
72147,72,147,5,1022,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,1022 Information,N,2,0,0,0,0,0,0.00,0.00
72147,72,147,5,1023,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,1023 Financial activities,,12,72,74,78,"414,248",427,0.90,0.37
72147,72,147,5,1024,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,1024 Professional and business services,,10,72,77,83,"1,330,144","1,323",0.37,0.69
72147,72,147,5,1025,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,1025 Education and health services,N,6,0,0,0,0,0,0.00,0.00
72147,72,147,5,1026,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,45,386,397,407,"1,981,023",384,2.54,4.87
72147,72,147,5,1027,2023,1,County,Puerto Rico,"Vieques Municipio, Puerto Rico",Private,1027 Other services,,4,17,16,17,"74,901",346,0.38,0.40
72149,72,149,0,10,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,168,"3,551","3,556","3,560","25,500,064",552,1.00,1.00
72149,72,149,1,10,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,8,8,8,"182,022","1,750",0.12,0.29
72149,72,149,2,10,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",State Government,"10 Total, all industries",,10,695,698,696,"5,685,372",628,6.39,7.35
72149,72,149,3,10,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,484,484,484,"1,907,800",303,1.43,0.97
72149,72,149,5,10,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,"10 Total, all industries",,156,"2,364","2,366","2,372","17,724,870",576,0.78,0.80
72149,72,149,5,101,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,101 Goods-producing,,34,"1,058","1,053","1,050","10,068,124",735,2.01,2.50
72149,72,149,5,1011,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,1011 Natural resources and mining,N,8,0,0,0,0,0,0.00,0.00
72149,72,149,5,1012,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,1012 Construction,,16,143,142,140,"626,014",340,0.78,0.50
72149,72,149,5,1013,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,1013 Manufacturing,N,10,0,0,0,0,0,0.00,0.00
72149,72,149,5,102,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,102 Service-providing,,122,"1,306","1,313","1,322","7,656,746",448,0.52,0.42
72149,72,149,5,1021,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,45,360,359,359,"1,823,458",390,0.54,0.46
72149,72,149,5,1022,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,1022 Information,N,1,0,0,0,0,0,0.00,0.00
72149,72,149,5,1023,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,1023 Financial activities,,7,78,92,94,"544,236",476,0.46,0.18
72149,72,149,5,1024,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,1024 Professional and business services,,9,440,433,433,"3,145,720",556,0.82,0.61
72149,72,149,5,1025,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,1025 Education and health services,,34,227,230,235,"1,552,442",518,0.42,0.47
72149,72,149,5,1026,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,16,173,172,173,"480,868",214,0.46,0.44
72149,72,149,5,1027,2023,1,County,Puerto Rico,"Villalba Municipio, Puerto Rico",Private,1027 Other services,N,10,0,0,0,0,0,0.00,0.00
72151,72,151,0,10,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,213,"2,693","2,740","2,774","16,104,556",453,1.00,1.00
72151,72,151,1,10,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,8,8,7,"172,379","1,730",0.13,0.44
72151,72,151,2,10,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",State Government,"10 Total, all industries",,11,558,563,562,"4,697,090",644,6.62,9.62
72151,72,151,3,10,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,669,669,669,"2,869,227",330,2.53,2.30
72151,72,151,5,10,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,"10 Total, all industries",,200,"1,458","1,500","1,536","8,365,860",430,0.65,0.60
72151,72,151,5,101,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,101 Goods-producing,,50,369,379,404,"2,125,490",426,0.99,0.84
72151,72,151,5,1011,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,1011 Natural resources and mining,,24,84,85,86,"335,324",303,2.76,1.78
72151,72,151,5,1012,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,1012 Construction,,14,61,66,78,"421,436",474,0.56,0.53
72151,72,151,5,1013,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,1013 Manufacturing,,12,224,228,240,"1,368,730",456,1.02,0.88
72151,72,151,5,102,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,102 Service-providing,,150,"1,089","1,121","1,132","6,240,370",431,0.58,0.55
72151,72,151,5,1021,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,65,566,586,589,"3,242,532",430,1.14,1.30
72151,72,151,5,1023,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,1023 Financial activities,,9,67,68,65,"442,082",510,0.41,0.23
72151,72,151,5,1024,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,1024 Professional and business services,,11,41,41,43,"173,187",320,0.10,0.05
72151,72,151,5,1025,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,1025 Education and health services,,32,242,247,257,"1,750,727",542,0.58,0.85
72151,72,151,5,1026,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,22,149,155,154,"515,154",260,0.53,0.75
72151,72,151,5,1027,2023,1,County,Puerto Rico,"Yabucoa Municipio, Puerto Rico",Private,1027 Other services,,11,24,24,24,"116,688",374,0.29,0.37
72153,72,153,0,10,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,471,"6,847","6,839","6,939","43,423,120",486,1.00,1.00
72153,72,153,1,10,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,2,20,20,21,"417,054","1,578",0.16,0.39
72153,72,153,2,10,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",State Government,"10 Total, all industries",,11,932,934,934,"7,675,529",633,4.40,5.83
72153,72,153,3,10,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,512,512,512,"1,900,797",286,0.77,0.56
72153,72,153,5,10,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,"10 Total, all industries",,457,"5,383","5,373","5,472","33,429,740",475,0.92,0.89
72153,72,153,5,101,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,101 Goods-producing,,84,"2,083","2,084","2,106","17,188,738",632,2.07,2.51
72153,72,153,5,1011,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,1011 Natural resources and mining,,48,204,204,212,"485,008",181,2.72,0.95
72153,72,153,5,1012,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,1012 Construction,,12,100,96,103,"489,342",378,0.29,0.23
72153,72,153,5,1013,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,1013 Manufacturing,,24,"1,779","1,784","1,791","16,214,388",699,3.04,3.85
72153,72,153,5,102,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,102 Service-providing,,373,"3,300","3,289","3,366","16,241,002",376,0.68,0.53
72153,72,153,5,1021,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,124,"1,275","1,260","1,258","5,815,462",354,0.97,0.86
72153,72,153,5,1022,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,1022 Information,,3,13,13,13,"174,672","1,034",0.09,0.09
72153,72,153,5,1023,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,1023 Financial activities,,28,200,200,202,"1,764,066",676,0.51,0.35
72153,72,153,5,1024,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,1024 Professional and business services,,42,90,92,142,"585,439",417,0.14,0.07
72153,72,153,5,1025,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,1025 Education and health services,,88,818,814,816,"5,083,163",479,0.74,0.91
72153,72,153,5,1026,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,66,852,858,883,"2,597,509",231,1.21,1.41
72153,72,153,5,1027,2023,1,County,Puerto Rico,"Yauco Municipio, Puerto Rico",Private,1027 Other services,,22,52,52,52,"220,691",326,0.25,0.26
72999,72,999,0,10,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Total Covered,"10 Total, all industries",,204,"2,817","2,819","2,853","33,501,055",911,1.00,1.00
72999,72,999,1,10,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Federal Government,"10 Total, all industries",,19,385,411,418,"9,509,075","1,808",7.69,11.67
72999,72,999,2,10,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",State Government,"10 Total, all industries",,1,21,32,14,"155,232",535,0.16,0.15
72999,72,999,5,10,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,"10 Total, all industries",,184,"2,411","2,376","2,421","23,836,748",763,0.99,0.82
72999,72,999,5,101,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,101 Goods-producing,N,8,0,0,0,0,0,0.00,0.00
72999,72,999,5,1012,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,1012 Construction,N,2,0,0,0,0,0,0.00,0.00
72999,72,999,5,1013,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,1013 Manufacturing,N,6,0,0,0,0,0,0.00,0.00
72999,72,999,5,102,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,102 Service-providing,N,176,0,0,0,0,0,0.00,0.00
72999,72,999,5,1021,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,71,734,696,711,"10,402,425","1,121",1.33,2.00
72999,72,999,5,1022,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,1022 Information,,12,"1,067","1,053","1,029","4,717,838",346,18.08,3.26
72999,72,999,5,1023,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,1023 Financial activities,,6,3,6,4,"852,348","15,130",0.02,0.22
72999,72,999,5,1024,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,1024 Professional and business services,,45,356,371,413,"5,503,251","1,114",0.98,0.82
